J,k,K,S2,N,p,std
10.207986107419137,2.25,1.0210319749538173,679.3749999999999,100,0.75,2.613632603681115
10.043426586440749,2.5,1.0296609349161827,1388.5,100,0.75,2.530257069694074
10.295381954291937,2.75,1.0246511210684588,605.9999999999999,100,0.75,3.9387786070659847
10.01614421787078,3.0,1.0236825489880295,595.0000000000001,100,0.75,3.64401581058565
10.025812037735454,3.25,1.0082556626435462,507.99999999999994,100,0.75,3.5924457573543744
10.022674813127582,3.5,1.0189200785086683,760.5000000000001,100,0.75,2.9938540342234408
10.190068210552,3.75,1.0375876941800544,1097.8749999999998,100,0.75,3.4967461663260995
10.194591866263403,4.0,1.043332217410396,1248.9999999999995,100,0.75,5.261763284943038
10.244737618727735,4.25,1.0200434652758819,1048.6249999999998,100,0.75,5.00432100381278
10.384072802107585,4.5,1.030780533263484,2350.0000000000005,100,0.75,2.708653632481104
10.557299782146554,4.75,1.057847655499553,2257.25,100,0.75,3.696897601023304
10.740442492456374,5.0,1.0644297339766375,3401.0,100,0.75,3.3611534382987056
0,0.0,0.9900498502502464,1.0000000000000004,100,0.75,2.9260091116494995
5.909462629641062,0.25,0.9924913232791966,4.374999999999999,100,0.75,3.0396918145431595
8.115032730243241,0.5,0.9948813751011559,17.5,100,0.75,2.5226308149840277
9.697598241866773,0.75,0.9952487152833875,46.0,100,0.75,2.4315283321736554
9.782787596864765,1.0,1.0103715843673453,85.00000000000001,100,0.75,4.327197439992018
9.800382738167796,1.25,1.0005625982850428,79.12500000000003,100,0.75,3.4600087668118302
9.82742690414791,1.5,1.0076295032570182,149.50000000000003,100,0.75,3.058286348280028
9.89874433374639,1.75,1.0057520374985363,301.12500000000006,100,0.75,4.19932704837192
9.986857563328318,2.0,1.034440146312907,800.9999999999998,100,0.75,3.56133411660981
10.044220273389724,2.25,1.0302593340097919,355.37500000000006,100,0.75,4.391711920691139
10.062822091266607,2.5,1.0327112882874139,563.5,100,0.75,2.3330569645838546
10.031990453964838,2.75,1.0273344145269998,651.3749999999999,100,0.75,3.5204894622910934
10.155087667986054,3.0,1.0999660897586896,918.9999999999999,100,0.75,3.8611760380972853
9.996953056236487,3.25,1.0141551010580416,486.875,100,0.75,3.18418968269293
10.09088842228512,3.5,1.0191866540198995,613.5,100,0.75,3.1220879639143653
10.242117019107207,3.75,1.0465866537435364,1547.8749999999995,100,0.75,4.294654203500217
10.246440687278213,4.0,1.055114445492476,2273.000000000001,100,0.75,4.227977882167739
10.796819147937883,4.25,1.0802445500839373,2385.250000000001,100,0.75,3.1041326098737327
